date,trade_code,high,low,open,close,volume
20-07-20,NITOLINS,24.8,22.9,22.9,24.5,"371,446"
19-07-20,NITOLINS,23,22.2,22.6,22.8,"284,732"
16-07-20,NITOLINS,22.8,22.2,22.4,22.7,"185,304"
15-07-20,NITOLINS,22.7,21.8,22,22.2,"341,816"
14-07-20,NITOLINS,22.5,21.8,21.8,21.8,"247,561"
13-07-20,NITOLINS,22,21.8,21.8,21.8,"132,070"
12-07-20,NITOLINS,21.9,21.8,21.8,21.8,"52,790"
09-07-20,NITOLINS,22.5,21.8,22.4,21.8,"143,600"
08-07-20,NITOLINS,22.4,21.8,21.8,22.1,"411,032"
07-07-20,NITOLINS,21.8,21.8,21.8,21.8,"11,680"
06-07-20,NITOLINS,22.6,21.8,22.6,21.8,"83,755"
05-07-20,NITOLINS,22.2,21.8,21.8,21.9,"244,992"
02-07-20,NITOLINS,21.8,21.8,21.8,21.8,"10,010"
10-08-20,NLI1STMF,10.5,10.1,10.5,10.2,"323,751"
09-08-20,NLI1STMF,10.7,10.4,10.5,10.5,"449,222"
06-08-20,NLI1STMF,10.6,10.2,10.2,10.2,"944,290"
05-08-20,NLI1STMF,10.2,9.7,9.8,10,"514,805"
04-08-20,NLI1STMF,9.9,9.8,9.9,9.8,"50,698"
03-08-20,NLI1STMF,9.9,9.6,9.8,9.8,"129,008"
30-07-20,NLI1STMF,9.8,9.6,9.8,9.7,"114,306"
29-07-20,NLI1STMF,9.8,9.6,9.8,9.8,"248,280"
28-07-20,NLI1STMF,10,9.8,10,9.8,"104,509"
27-07-20,NLI1STMF,10,9.8,9.9,9.9,"103,365"
26-07-20,NLI1STMF,10,9.8,9.8,9.9,"190,450"
23-07-20,NLI1STMF,9.9,9.7,9.9,9.8,"104,953"
22-07-20,NLI1STMF,10,9.9,9.9,9.9,"58,845"
21-07-20,NLI1STMF,10,9.8,9.8,9.9,"344,591"
20-07-20,NLI1STMF,9.8,9.6,9.6,9.7,"60,460"
19-07-20,NLI1STMF,9.7,9.6,9.6,9.6,"52,830"
16-07-20,NLI1STMF,9.9,9.6,9.9,9.6,"42,955"
15-07-20,NLI1STMF,9.9,9.7,9.8,9.7,"80,620"
14-07-20,NLI1STMF,9.9,9.7,9.8,9.8,"153,823"
13-07-20,NLI1STMF,10,9.9,10,9.9,"24,805"
12-07-20,NLI1STMF,10.1,9.9,10.1,10,"79,591"
09-07-20,NLI1STMF,10.1,9.8,10,10,"70,695"
08-07-20,NLI1STMF,10.3,9.6,9.6,10,"497,802"
07-07-20,NLI1STMF,9.6,9.6,9.6,9.6,500
06-07-20,NLI1STMF,9.6,9.6,9.6,9.6,"32,167"
05-07-20,NLI1STMF,9.6,9.6,9.6,9.6,"10,500"
02-07-20,NLI1STMF,9.6,9.6,9.6,9.6,"5,230"
10-08-20,NORTHERN,378.4,350.9,350.9,378.4,"117,046"
09-08-20,NORTHERN,350,328.5,328.5,348,"41,084"
06-08-20,NORTHERN,335,326.1,333.9,326.9,"26,597"
05-08-20,NORTHERN,340,325,336.2,325.6,"32,432"
04-08-20,NORTHERN,345,333,333,336.2,"33,594"
03-08-20,NORTHERN,338.7,328.7,331.5,335.9,"35,683"
30-07-20,NORTHERN,329.9,324.9,324.9,325.5,"42,716"
29-07-20,NORTHERN,324.9,324.9,324.9,324.9,534
28-07-20,NORTHERN,324.9,324.9,324.9,324.9,"4,468"
27-07-20,NORTHERN,324.9,324.9,324.9,324.9,"2,203"
26-07-20,NORTHERN,324.9,324.9,324.9,324.9,250
23-07-20,NORTHERN,324.9,324.9,324.9,324.9,86
22-07-20,NORTHERN,324.9,324.9,324.9,324.9,449
21-07-20,NORTHERN,324.9,324.9,324.9,324.9,"1,853"
20-07-20,NORTHERN,324.9,324.9,324.9,324.9,228
19-07-20,NORTHERN,324.9,324.9,324.9,324.9,180
16-07-20,NORTHERN,324.9,324.9,324.9,324.9,662
15-07-20,NORTHERN,325,324.9,324.9,324.9,"6,895"
14-07-20,NORTHERN,331.7,324.9,327.9,324.9,"14,552"
13-07-20,NORTHERN,333.3,324.9,329,324.9,"29,242"
12-07-20,NORTHERN,335,324.9,324.9,328.1,"53,117"
09-07-20,NORTHERN,324.9,324.9,324.9,324.9,"12,068"
08-07-20,NORTHERN,324.9,324.9,324.9,324.9,172
07-07-20,NORTHERN,324.9,324.9,324.9,324.9,"1,344"
06-07-20,NORTHERN,324.9,324.9,324.9,324.9,46
05-07-20,NORTHERN,324.9,324.9,324.9,324.9,917
02-07-20,NORTHERN,324.9,324.9,324.9,324.9,600
10-08-20,NORTHRNINS,26.4,25,25.9,25.2,"934,407"
09-08-20,NORTHRNINS,26,24.8,25.5,25.9,"1,423,803"
06-08-20,NORTHRNINS,26.8,25.1,26.3,25.3,"1,928,228"
05-08-20,NORTHRNINS,26,24.7,24.7,25.8,"1,868,053"
04-08-20,NORTHRNINS,24.9,23.5,23.8,24.7,"1,267,595"
03-08-20,NORTHRNINS,24.2,23,23,23.9,"1,360,828"
30-07-20,NORTHRNINS,23.3,22.3,23.2,23.2,"1,311,887"
29-07-20,NORTHRNINS,23.7,22.7,23,23.2,"1,489,285"
28-07-20,NORTHRNINS,23,21.8,21.9,22.9,"1,363,322"
27-07-20,NORTHRNINS,22,20.6,20.8,21.8,"1,091,927"
26-07-20,NORTHRNINS,21.4,20.3,20.7,20.7,"775,726"
23-07-20,NORTHRNINS,21.1,20.1,20.3,20.7,"679,467"
22-07-20,NORTHRNINS,21.4,19.8,21.1,20,"1,126,030"
21-07-20,NORTHRNINS,22.3,20.8,21.5,21.1,"822,165"
20-07-20,NORTHRNINS,21.5,19.6,20,21.4,"1,045,269"
19-07-20,NORTHRNINS,19.9,19,19.2,19.6,"525,954"
16-07-20,NORTHRNINS,19.5,18.7,18.9,19.2,"443,577"
15-07-20,NORTHRNINS,18.9,17.9,18.3,18.6,"291,506"
14-07-20,NORTHRNINS,18.7,17.9,18.3,18.2,"285,819"
13-07-20,NORTHRNINS,18.5,17.6,17.7,18.3,"289,246"
12-07-20,NORTHRNINS,18,17.3,18,17.4,"352,295"
09-07-20,NORTHRNINS,18.5,17.8,18,17.9,"144,661"
08-07-20,NORTHRNINS,18.7,16.9,16.9,18.2,"461,528"
07-07-20,NORTHRNINS,17.4,16.8,17,17.2,"83,699"
06-07-20,NORTHRNINS,17.7,17,17.5,17.3,"341,748"
05-07-20,NORTHRNINS,17.2,16.6,16.6,17,"147,326"
02-07-20,NORTHRNINS,16.6,16.6,16.6,16.6,"20,575"
10-08-20,NPOLYMAR,69.2,66.5,68,67.6,"559,415"
09-08-20,NPOLYMAR,68.3,66,66,67.8,"925,527"
06-08-20,NPOLYMAR,65.9,63.7,64.2,65,"681,191"
05-08-20,NPOLYMAR,67.2,63.6,64.7,64.2,"784,159"
04-08-20,NPOLYMAR,65.2,62.8,63.5,64.7,"685,734"
03-08-20,NPOLYMAR,65.2,62.8,63.5,63.5,"552,981"
30-07-20,NPOLYMAR,63.4,61.5,61.5,63.1,"383,310"
29-07-20,NPOLYMAR,62.7,61,62.1,61.5,"344,805"
28-07-20,NPOLYMAR,64.2,61.6,62.9,62,"363,496"
27-07-20,NPOLYMAR,63.4,60.6,60.6,62.9,"575,900"
26-07-20,NPOLYMAR,61.9,60.2,61.3,60.6,"265,643"
23-07-20,NPOLYMAR,62.6,61,61.8,61.3,"506,488"
22-07-20,NPOLYMAR,61.8,60.2,60.2,61.3,"612,832"
21-07-20,NPOLYMAR,60.5,59.1,59.5,60.1,"421,319"
20-07-20,NPOLYMAR,59.3,56.6,56.6,58.8,"321,470"
19-07-20,NPOLYMAR,57.7,56.6,57.2,56.8,"262,265"
16-07-20,NPOLYMAR,58.5,56.8,58.4,57.2,"244,428"
15-07-20,NPOLYMAR,59.2,57.3,58.3,57.7,"203,511"
14-07-20,NPOLYMAR,59.9,57.9,59.1,58.3,"299,357"
13-07-20,NPOLYMAR,61.3,58.1,59.5,58.5,"318,240"
12-07-20,NPOLYMAR,60.2,58.3,59.6,59.2,"405,617"
09-07-20,NPOLYMAR,61.2,58.7,58.8,59.6,"328,794"
08-07-20,NPOLYMAR,58.9,56.6,56.6,58.7,"595,253"
07-07-20,NPOLYMAR,56.6,56.6,56.6,56.6,"3,086"
06-07-20,NPOLYMAR,56.6,56.6,56.6,56.6,"1,888"
05-07-20,NPOLYMAR,56.6,56.6,56.6,56.6,840
02-07-20,NPOLYMAR,56.6,56.6,56.6,56.6,"1,050"
10-08-20,NTC,508.7,470,480,499.5,"5,479"
09-08-20,NTC,479,467.4,475,468,"2,212"
06-08-20,NTC,480,465,466.3,472.3,"1,175"
05-08-20,NTC,475,466.7,470.1,473.8,"3,174"
04-08-20,NTC,471,468,468.4,470.1,767
03-08-20,NTC,475,460,460,468.4,"1,284"
30-07-20,NTC,474,451.5,458.9,470.2,"3,732"
29-07-20,NTC,469.4,460.5,469.4,461.6,"1,249"
28-07-20,NTC,470,457.9,457.9,469.5,720
27-07-20,NTC,468,456.7,457,465.2,"1,139"
26-07-20,NTC,466.9,454,454,456.6,249
23-07-20,NTC,468,461,467.8,463.2,"1,568"
22-07-20,NTC,465,457.6,457.6,463.7,"1,886"
21-07-20,NTC,465,453.2,453.2,457.6,"1,756"
20-07-20,NTC,456,451.7,451.7,453.7,525
19-07-20,NTC,457,451.5,457,451.6,"6,747"
16-07-20,NTC,464,455.8,455.8,459.2,733
15-07-20,NTC,462,460,460,461,573
14-07-20,NTC,465,461,464,462.4,"2,914"
13-07-20,NTC,472.6,464,471,465,"1,768"
12-07-20,NTC,472.8,470,470.1,470.9,"2,809"
09-07-20,NTC,470,464.9,464.9,468.4,"3,507"
08-07-20,NTC,465.5,460.2,461.6,464.9,"3,901"
07-07-20,NTC,463.2,458,462.9,461.6,"2,774"
06-07-20,NTC,454.4,451.5,454.1,454,"9,335"
05-07-20,NTC,472.6,453.2,472.4,454.5,"5,541"
02-07-20,NTC,474.1,471.1,474.1,472.4,"1,293"
10-08-20,NTLTUBES,113.3,109.1,113.3,111.2,"408,073"
09-08-20,NTLTUBES,115,110.7,110.7,112.9,"449,367"
06-08-20,NTLTUBES,111.9,105.1,105.9,110.3,"501,379"
05-08-20,NTLTUBES,109,105.3,107.7,105.8,"288,016"
04-08-20,NTLTUBES,108.7,105.1,106.7,107.7,"266,655"
03-08-20,NTLTUBES,108.8,104.7,107.1,105.4,"350,863"
30-07-20,NTLTUBES,110.4,106.8,110.1,107.3,"246,226"
29-07-20,NTLTUBES,109.9,105.4,105.9,109.7,"520,359"
28-07-20,NTLTUBES,106.5,103.7,104.2,104.9,"282,928"
27-07-20,NTLTUBES,105.4,103.1,103.1,103.6,"440,065"
26-07-20,NTLTUBES,103.1,103.1,103.1,103.1,"55,815"
23-07-20,NTLTUBES,103.1,103.1,103.1,103.1,"8,614"
22-07-20,NTLTUBES,103.1,103.1,103.1,103.1,"4,175"
21-07-20,NTLTUBES,103.1,103.1,103.1,103.1,"8,304"
20-07-20,NTLTUBES,103.1,103.1,103.1,103.1,"1,180"
19-07-20,NTLTUBES,103.1,103.1,103.1,103.1,"1,168"
16-07-20,NTLTUBES,103.1,103.1,103.1,103.1,"7,556"
15-07-20,NTLTUBES,103.8,103.1,103.1,103.1,"56,924"
14-07-20,NTLTUBES,104.9,103.1,104,103.1,"192,867"
13-07-20,NTLTUBES,107.9,103.5,107.6,104,"170,616"
12-07-20,NTLTUBES,107.4,103.1,103.1,106.9,"584,933"
09-07-20,NTLTUBES,103.1,103.1,103.1,103.1,"19,337"
08-07-20,NTLTUBES,103.1,103.1,103.1,103.1,"8,392"
07-07-20,NTLTUBES,103.1,103.1,103.1,103.1,"2,106"
06-07-20,NTLTUBES,103.1,103.1,103.1,103.1,"2,127"
05-07-20,NTLTUBES,103.1,103.1,103.1,103.1,956
02-07-20,NTLTUBES,103.1,103.1,103.1,103.1,"1,810"
10-08-20,NURANI,8.2,7.8,8.2,7.8,"955,350"
09-08-20,NURANI,8,7.7,7.7,8,"1,445,157"
06-08-20,NURANI,7.8,7.7,7.7,7.7,"1,007,826"
05-08-20,NURANI,7.8,7.7,7.7,7.7,"465,648"
04-08-20,NURANI,7.9,7.7,7.9,7.7,"763,106"
03-08-20,NURANI,8,7.7,7.7,7.9,"1,706,076"
30-07-20,NURANI,7.7,7.7,7.7,7.7,"550,759"
29-07-20,NURANI,7.7,7.7,7.7,7.7,"2,053"
28-07-20,NURANI,7.7,7.7,7.7,7.7,"6,895"
27-07-20,NURANI,0,0,0,7.7,0
26-07-20,NURANI,7.7,7.7,7.7,7.7,"21,500"
23-07-20,NURANI,7.7,7.7,7.7,7.7,"8,201"
22-07-20,NURANI,7.7,7.7,7.7,7.7,"4,900"
21-07-20,NURANI,7.7,7.7,7.7,7.7,"3,256"
20-07-20,NURANI,0,0,0,7.7,0
19-07-20,NURANI,0,0,0,7.7,0
16-07-20,NURANI,7.7,7.7,7.7,7.7,"2,061"
15-07-20,NURANI,7.7,7.7,7.7,7.7,"2,787"
14-07-20,NURANI,7.7,7.7,7.7,7.7,"1,168"
13-07-20,NURANI,7.7,7.7,7.7,7.7,"2,804"
12-07-20,NURANI,7.7,7.7,7.7,7.7,"11,347"
09-07-20,NURANI,7.7,7.7,7.7,7.7,"4,610"
08-07-20,NURANI,7.7,7.7,7.7,7.7,550
07-07-20,NURANI,7.7,7.7,7.7,7.7,"5,810"
06-07-20,NURANI,7.7,7.7,7.7,7.7,15
05-07-20,NURANI,0,0,0,7.7,0
02-07-20,NURANI,7.7,7.7,7.7,7.7,120
10-08-20,OAL,7.8,7.3,7.7,7.4,"2,274,922"
09-08-20,OAL,7.5,7.1,7.1,7.5,"2,110,299"
06-08-20,OAL,7.1,6.8,6.8,6.9,"1,213,344"
05-08-20,OAL,7,6.8,7,6.8,"842,919"
04-08-20,OAL,7.1,6.8,7,6.9,"1,316,881"
03-08-20,OAL,7.1,6.8,6.8,7,"1,743,486"
30-07-20,OAL,6.8,6.8,6.8,6.8,"63,341"
29-07-20,OAL,6.8,6.8,6.8,6.8,"18,652"
28-07-20,OAL,6.8,6.8,6.8,6.8,"92,913"
27-07-20,OAL,6.8,6.8,6.8,6.8,"20,150"
26-07-20,OAL,6.8,6.8,6.8,6.8,"15,130"
23-07-20,OAL,6.8,6.8,6.8,6.8,"32,338"
22-07-20,OAL,6.8,6.8,6.8,6.8,"1,050"
21-07-20,OAL,6.8,6.8,6.8,6.8,"1,735"
20-07-20,OAL,6.8,6.8,6.8,6.8,560
19-07-20,OAL,6.8,6.8,6.8,6.8,"2,900"
16-07-20,OAL,0,0,0,6.8,0
15-07-20,OAL,6.8,6.8,6.8,6.8,"5,147"
14-07-20,OAL,6.8,6.8,6.8,6.8,"1,777"
13-07-20,OAL,6.8,6.8,6.8,6.8,"20,195"
12-07-20,OAL,6.8,6.8,6.8,6.8,"4,281"
09-07-20,OAL,6.8,6.8,6.8,6.8,"26,918"
08-07-20,OAL,6.8,6.8,6.8,6.8,"1,078"
07-07-20,OAL,6.8,6.8,6.8,6.8,61
06-07-20,OAL,6.8,6.8,6.8,6.8,680
05-07-20,OAL,6.8,6.8,6.8,6.8,100
02-07-20,OAL,0,0,0,6.8,0
10-08-20,OIMEX,25.8,24.8,25.3,25,"1,480,752"
09-08-20,OIMEX,25.7,24.7,24.7,25.2,"2,271,991"
06-08-20,OIMEX,25,24.3,24.3,24.6,"1,542,105"
05-08-20,OIMEX,25.4,24.3,25.4,24.4,"1,015,594"
04-08-20,OIMEX,26,24.3,24.3,25.4,"1,434,422"
03-08-20,OIMEX,24.5,24.3,24.3,24.3,"720,030"
30-07-20,OIMEX,24.3,24.3,24.3,24.3,"14,456"
29-07-20,OIMEX,24.3,24.3,24.3,24.3,"21,702"
28-07-20,OIMEX,24.3,24.3,24.3,24.3,"15,932"
27-07-20,OIMEX,24.3,24.3,24.3,24.3,"10,131"
26-07-20,OIMEX,24.3,24.3,24.3,24.3,"4,995"
23-07-20,OIMEX,24.3,24.3,24.3,24.3,"1,213"
22-07-20,OIMEX,0,0,0,24.3,0
21-07-20,OIMEX,24.3,24.3,24.3,24.3,168
20-07-20,OIMEX,24.3,24.3,24.3,24.3,255
19-07-20,OIMEX,24.3,24.3,24.3,24.3,"1,125"
16-07-20,OIMEX,0,0,0,24.3,0
15-07-20,OIMEX,0,0,0,24.3,0
14-07-20,OIMEX,24.3,24.3,24.3,24.3,"2,808"
13-07-20,OIMEX,24.3,24.3,24.3,24.3,"13,300"
12-07-20,OIMEX,24.3,24.3,24.3,24.3,"35,850"
09-07-20,OIMEX,24.3,24.3,24.3,24.3,"11,800"
08-07-20,OIMEX,24.3,24.3,24.3,24.3,"1,701"
07-07-20,OIMEX,24.3,24.3,24.3,24.3,"94,440"
06-07-20,OIMEX,24.3,24.3,24.3,24.3,900
05-07-20,OIMEX,0,0,0,24.3,0
02-07-20,OIMEX,24.3,24.3,24.3,24.3,"194,404"
10-08-20,OLYMPIC,196,187.1,190,193.4,"73,474"
09-08-20,OLYMPIC,192,186.8,186.8,189.8,"78,889"
06-08-20,OLYMPIC,189.9,182.5,182.6,187,"170,265"
05-08-20,OLYMPIC,182.4,175.2,175.6,180.8,"109,731"
04-08-20,OLYMPIC,176.9,170.3,175.2,175.6,"84,758"
03-08-20,OLYMPIC,177,170.4,172,175.2,"120,826"
30-07-20,OLYMPIC,174,165.5,166.7,171.3,"105,940"
29-07-20,OLYMPIC,166.9,163.8,165.1,166.7,"44,976"
28-07-20,OLYMPIC,167.8,162.5,162.5,166.5,"106,487"
27-07-20,OLYMPIC,164.8,160.6,163.2,163.5,"57,430"
26-07-20,OLYMPIC,165.5,154.2,154.2,162.6,"101,232"
23-07-20,OLYMPIC,155.2,153.4,155,154.1,"23,454"
22-07-20,OLYMPIC,157,153.4,153.9,154.1,"37,854"
21-07-20,OLYMPIC,155,151,153.9,153.7,"35,694"
20-07-20,OLYMPIC,154.2,151.1,154.1,151.6,"30,555"
19-07-20,OLYMPIC,155,151.1,151.1,154.1,"20,974"
16-07-20,OLYMPIC,152,150.3,152,151,"22,902"
15-07-20,OLYMPIC,154.5,150.5,154.5,151.4,"29,449"
14-07-20,OLYMPIC,158.9,153.6,158.9,155.1,"55,416"
13-07-20,OLYMPIC,163,154.5,160.5,157.6,"59,617"
12-07-20,OLYMPIC,163.9,152,153,160.5,"94,493"
09-07-20,OLYMPIC,157.8,150.2,150.2,151.8,"91,789"
08-07-20,OLYMPIC,150.2,150.2,150.2,150.2,"1,799"
07-07-20,OLYMPIC,150.2,150.2,150.2,150.2,"3,500"
06-07-20,OLYMPIC,150.2,150.2,150.2,150.2,"1,303"
05-07-20,OLYMPIC,150.2,150.2,150.2,150.2,486
02-07-20,OLYMPIC,150.2,150.2,150.2,150.2,189
10-08-20,ONEBANKLTD,10,9.3,9.3,9.7,"1,257,257"
09-08-20,ONEBANKLTD,10,9.1,9.2,9.8,"3,028,944"
06-08-20,ONEBANKLTD,9.3,9.1,9.3,9.2,"457,385"
05-08-20,ONEBANKLTD,9.4,9.2,9.2,9.3,"1,235,408"
04-08-20,ONEBANKLTD,9.2,8.9,8.9,9.2,"1,236,082"
03-08-20,ONEBANKLTD,9,8.7,8.7,8.9,"1,190,662"
30-07-20,ONEBANKLTD,9,8.7,8.7,8.9,"1,217,483"
29-07-20,ONEBANKLTD,8.7,8.7,8.7,8.7,"896,455"
28-07-20,ONEBANKLTD,8.7,8.7,8.7,8.7,"69,253"
27-07-20,ONEBANKLTD,8.7,8.7,8.7,8.7,"230,388"
26-07-20,ONEBANKLTD,8.7,8.7,8.7,8.7,"337,895"
23-07-20,ONEBANKLTD,8.7,8.7,8.7,8.7,"134,125"
22-07-20,ONEBANKLTD,8.7,8.7,8.7,8.7,"734,618"
21-07-20,ONEBANKLTD,8.7,8.7,8.7,8.7,"248,417"
20-07-20,ONEBANKLTD,8.7,8.7,8.7,8.7,"61,121"
19-07-20,ONEBANKLTD,8.7,8.7,8.7,8.7,"75,748"
16-07-20,ONEBANKLTD,0,0,0,9.2,0
15-07-20,ONEBANKLTD,9.4,9.2,9.4,9.2,"1,432,168"
14-07-20,ONEBANKLTD,9.4,9.2,9.3,9.3,"485,575"
13-07-20,ONEBANKLTD,9.5,9.2,9.4,9.3,"1,071,589"
12-07-20,ONEBANKLTD,9.6,9.2,9.5,9.4,"1,083,029"
09-07-20,ONEBANKLTD,9.6,9.4,9.5,9.5,"714,876"
08-07-20,ONEBANKLTD,9.5,9.1,9.1,9.5,"912,756"
07-07-20,ONEBANKLTD,9.2,9.1,9.1,9.1,"389,906"
06-07-20,ONEBANKLTD,9.1,8.9,9,9.1,"222,398"
05-07-20,ONEBANKLTD,9,8.9,9,9,"388,744"
02-07-20,ONEBANKLTD,9.1,8.9,9.1,9,"533,287"
10-08-20,ORIONINFU,81.5,77.1,80.1,79.3,"1,208,914"
09-08-20,ORIONINFU,82.4,76.5,77,80.5,"1,516,516"
06-08-20,ORIONINFU,77,72.1,72.8,75.6,"1,519,854"
05-08-20,ORIONINFU,74.8,72.1,74.3,72.8,"856,960"
04-08-20,ORIONINFU,74.5,72.6,72.9,74.1,"1,007,948"
03-08-20,ORIONINFU,72.9,72.1,72.1,72.2,"587,010"
30-07-20,ORIONINFU,72.5,72.1,72.1,72.1,"424,231"
29-07-20,ORIONINFU,72.1,72.1,72.1,72.1,"74,033"
28-07-20,ORIONINFU,73,72.1,73,72.1,"520,634"
27-07-20,ORIONINFU,74.4,72.1,72.9,72.6,"1,027,114"
26-07-20,ORIONINFU,73.4,72.1,72.1,72.2,"558,210"
23-07-20,ORIONINFU,72.1,72.1,72.1,72.1,"5,034"
22-07-20,ORIONINFU,72.1,72.1,72.1,72.1,"14,488"
21-07-20,ORIONINFU,72.1,72.1,72.1,72.1,"29,495"
20-07-20,ORIONINFU,72.1,72.1,72.1,72.1,"26,126"
19-07-20,ORIONINFU,72.1,72.1,72.1,72.1,"1,900"
16-07-20,ORIONINFU,72.7,72.1,72.2,72.1,"168,666"
15-07-20,ORIONINFU,73.6,72.1,72.9,72.2,"590,314"
14-07-20,ORIONINFU,74.7,72.1,73.9,72.4,"628,028"
13-07-20,ORIONINFU,76.7,73,75.4,73.7,"679,266"
12-07-20,ORIONINFU,75.6,72.1,72.6,74.9,"1,197,097"
09-07-20,ORIONINFU,74.8,72.1,73.4,72.4,"594,750"
08-07-20,ORIONINFU,74.3,72.1,72.1,73.2,"908,695"
07-07-20,ORIONINFU,72.1,72.1,72.1,72.1,"311,704"
06-07-20,ORIONINFU,72.1,72.1,72.1,72.1,"2,300"
05-07-20,ORIONINFU,0,0,0,72.1,0
02-07-20,ORIONINFU,0,0,0,72.1,0
10-08-20,ORIONPHARM,46.7,45,46,45.2,"1,781,215"
09-08-20,ORIONPHARM,46.7,44.3,44.3,45.9,"2,597,299"
06-08-20,ORIONPHARM,44.5,42.9,43.3,43.9,"1,094,320"
05-08-20,ORIONPHARM,44.5,43.1,44.5,43.3,"1,012,904"
04-08-20,ORIONPHARM,44.7,43.8,44.4,44.3,"1,299,896"
03-08-20,ORIONPHARM,44.9,43.1,43.5,44.2,"1,339,243"
30-07-20,ORIONPHARM,43.8,42.9,43,43.5,"1,115,597"
29-07-20,ORIONPHARM,43.5,42.1,42.8,42.9,"792,783"
28-07-20,ORIONPHARM,43.9,42.7,43.9,42.9,"723,126"
27-07-20,ORIONPHARM,44,43.3,43.6,43.6,"1,019,235"
26-07-20,ORIONPHARM,43.6,42.8,42.8,43.4,"1,064,209"
23-07-20,ORIONPHARM,43,42,42.2,42.6,"910,165"
22-07-20,ORIONPHARM,43.5,42.1,43.5,42.2,"626,811"
21-07-20,ORIONPHARM,43.6,42.8,42.8,43.4,"686,688"
20-07-20,ORIONPHARM,43,42,42.4,42.8,"813,325"
19-07-20,ORIONPHARM,43,42,43,42.1,"1,117,538"
16-07-20,ORIONPHARM,44.7,43.1,44.3,43.3,"1,143,659"
15-07-20,ORIONPHARM,45.3,43.8,44.8,44.4,"1,455,715"
14-07-20,ORIONPHARM,45.9,44,45.5,44.5,"1,597,455"
13-07-20,ORIONPHARM,46.6,45,45.2,45.3,"2,699,336"
12-07-20,ORIONPHARM,45.4,42.5,43.1,45,"1,975,540"
09-07-20,ORIONPHARM,43.6,42.1,43.4,43,"1,757,607"
08-07-20,ORIONPHARM,43.5,42,42,43.3,"1,610,860"
07-07-20,ORIONPHARM,42.8,42,42,42,"1,732,390"
06-07-20,ORIONPHARM,42,42,42,42,304
05-07-20,ORIONPHARM,0,0,0,42,0
02-07-20,ORIONPHARM,42,42,42,42,"11,640"
10-08-20,PADMALIFE,17.5,16.5,17,16.7,"46,238"
09-08-20,PADMALIFE,17.5,16.7,17.5,16.8,"32,070"
06-08-20,PADMALIFE,16.6,15.9,16,16.6,"81,348"
05-08-20,PADMALIFE,15.6,14.8,15.6,15.1,"12,220"
04-08-20,PADMALIFE,15.4,14.5,14.9,14.6,"50,899"
03-08-20,PADMALIFE,16.9,14.1,14.1,14.9,"50,904"
30-07-20,PADMALIFE,16.9,15,16,15.4,"13,850"
29-07-20,PADMALIFE,17,15.7,17,16,"17,233"
28-07-20,PADMALIFE,17,15.9,15.9,16.8,"164,941"
27-07-20,PADMALIFE,15.7,14.5,14.7,15.5,"43,692"
26-07-20,PADMALIFE,14.5,14.2,14.3,14.3,"8,589"
23-07-20,PADMALIFE,15,14,14.7,14.4,"7,636"
22-07-20,PADMALIFE,14.2,14,14.1,14,"12,747"
21-07-20,PADMALIFE,14.2,14,14.1,14.1,"6,074"
20-07-20,PADMALIFE,14.2,14,14,14,"7,587"
19-07-20,PADMALIFE,14.3,14,14.3,14,"7,809"
16-07-20,PADMALIFE,14.2,14,14,14,"6,737"
15-07-20,PADMALIFE,14.2,14,14,14,"11,028"
14-07-20,PADMALIFE,14.2,14,14,14,"41,686"
13-07-20,PADMALIFE,14,14,14,14,"30,650"
12-07-20,PADMALIFE,14,14,14,14,351
09-07-20,PADMALIFE,0,0,0,14,0
08-07-20,PADMALIFE,14,14,14,14,745
07-07-20,PADMALIFE,14,14,14,14,"2,256"
06-07-20,PADMALIFE,0,0,0,14,0
05-07-20,PADMALIFE,14,14,14,14,950
02-07-20,PADMALIFE,14,14,14,14,10
10-08-20,PADMAOIL,183.2,177,180.7,178,"55,528"
09-08-20,PADMAOIL,182.6,174,174,181.5,"71,807"
06-08-20,PADMAOIL,174.4,173,173.1,173.6,"42,059"
05-08-20,PADMAOIL,178,172.5,175,173,"37,387"
04-08-20,PADMAOIL,175,174,174.6,174.6,"16,691"
03-08-20,PADMAOIL,176.9,173.2,175,175,"16,696"
30-07-20,PADMAOIL,176,173,173.5,175.5,"34,262"
29-07-20,PADMAOIL,174.7,172,173,174.2,"47,109"
28-07-20,PADMAOIL,173,169.6,170.5,172.4,"31,912"
27-07-20,PADMAOIL,170.9,168.5,168.6,170.5,"35,751"
26-07-20,PADMAOIL,170,167.6,167.9,168.5,"21,682"
23-07-20,PADMAOIL,168.3,166.6,168.3,166.8,"5,643"
22-07-20,PADMAOIL,168.5,166.4,167.3,166.5,"8,169"
21-07-20,PADMAOIL,167.5,166.4,166.4,167.2,"2,541"
20-07-20,PADMAOIL,168.8,166.8,167.5,167.1,"2,796"
19-07-20,PADMAOIL,169.5,166.2,166.2,168.4,"8,303"
16-07-20,PADMAOIL,168,166.2,166.2,166.2,"15,215"
15-07-20,PADMAOIL,167.1,166.2,167.1,166.2,"33,276"
14-07-20,PADMAOIL,170,166.2,169,166.3,"15,971"
13-07-20,PADMAOIL,171,168.1,171,169.1,"25,369"
12-07-20,PADMAOIL,172,167.1,170.5,171.5,"26,224"
09-07-20,PADMAOIL,169.9,166.2,166.2,168.2,"48,767"
08-07-20,PADMAOIL,166.2,166.2,166.2,166.2,"12,405"
